personID:ID(Person),roadUser,gender,age,ageGroup,:LABEL
640,Passenger,Male,22,17_to_25,Person
641,Driver,Male,37,26_to_39,Person
642,Driver,Male,65,65_to_74,Person
643,Driver,Male,80,75_or_older,Person
644,Driver,Female,56,40_to_64,Person
645,Driver,Male,24,17_to_25,Person
646,Passenger,Male,4,0_to_16,Person
647,Motorcycle rider,Male,53,40_to_64,Person
648,Driver,Male,45,40_to_64,Person
649,Driver,Male,36,26_to_39,Person
650,Driver,Male,74,65_to_74,Person
651,Passenger,Female,32,26_to_39,Person
652,Pedestrian,Male,12,0_to_16,Person
653,Passenger,Female,16,0_to_16,Person
654,Pedestrian,Male,76,75_or_older,Person
655,Driver,Male,78,75_or_older,Person
656,Passenger,Female,76,75_or_older,Person
657,Passenger,Female,74,65_to_74,Person
658,Driver,Male,96,75_or_older,Person
659,Driver,Male,27,26_to_39,Person
660,Driver,Male,61,40_to_64,Person
661,Pedal cyclist,Male,76,75_or_older,Person
662,Driver,Female,22,17_to_25,Person
663,Pedal cyclist,Male,70,65_to_74,Person
664,Driver,Male,41,40_to_64,Person
665,Motorcycle rider,Male,29,26_to_39,Person
666,Passenger,Female,28,26_to_39,Person
667,Passenger,Female,82,75_or_older,Person
668,Driver,Male,38,26_to_39,Person
669,Driver,Male,83,75_or_older,Person
670,Driver,Female,73,65_to_74,Person
671,Driver,Male,94,75_or_older,Person
672,Driver,Male,25,17_to_25,Person
673,Driver,Male,23,17_to_25,Person
674,Motorcycle rider,Male,30,26_to_39,Person
675,Driver,Male,21,17_to_25,Person
676,Motorcycle rider,Male,69,65_to_74,Person
677,Driver,Male,32,26_to_39,Person
678,Passenger,Female,91,75_or_older,Person
679,Driver,Female,77,75_or_older,Person
680,Pedal cyclist,Male,31,26_to_39,Person
681,Motorcycle rider,Male,18,17_to_25,Person
682,Driver,Male,60,40_to_64,Person
683,Driver,Male,21,17_to_25,Person
684,Passenger,Male,19,17_to_25,Person
685,Driver,Male,34,26_to_39,Person
686,Passenger,Female,43,40_to_64,Person
687,Driver,Male,32,26_to_39,Person
688,Pedestrian,Male,59,40_to_64,Person
689,Pedestrian,Female,30,26_to_39,Person
690,Motorcycle rider,Male,72,65_to_74,Person
691,Driver,Female,76,75_or_older,Person
692,Motorcycle rider,Male,58,40_to_64,Person
693,Motorcycle rider,Male,46,40_to_64,Person
694,Motorcycle rider,Female,67,65_to_74,Person
695,Driver,Male,57,40_to_64,Person
696,Driver,Female,66,65_to_74,Person
697,Driver,Male,25,17_to_25,Person
698,Motorcycle rider,Male,38,26_to_39,Person
699,Motorcycle rider,Male,19,17_to_25,Person
700,Driver,Female,51,40_to_64,Person
701,Passenger,Female,41,40_to_64,Person
702,Passenger,Male,25,17_to_25,Person
703,Driver,Male,25,17_to_25,Person
704,Driver,Male,77,75_or_older,Person
705,Passenger,Male,45,40_to_64,Person
706,Driver,Male,32,26_to_39,Person
707,Driver,Female,49,40_to_64,Person
708,Driver,Male,56,40_to_64,Person
709,Driver,Male,41,40_to_64,Person
710,Motorcycle pillion passenger,Female,15,0_to_16,Person
711,Motorcycle rider,Male,54,40_to_64,Person
712,Driver,Male,66,65_to_74,Person
713,Passenger,Female,24,17_to_25,Person
714,Driver,Male,77,75_or_older,Person
715,Driver,Male,62,40_to_64,Person
716,Pedestrian,Female,78,75_or_older,Person
717,Pedestrian,Male,66,65_to_74,Person
718,Driver,Male,43,40_to_64,Person
719,Driver,Male,80,75_or_older,Person
720,Driver,Male,58,40_to_64,Person
721,Passenger,Male,87,75_or_older,Person
722,Driver,Female,70,65_to_74,Person
723,Pedestrian,Male,26,26_to_39,Person
724,Driver,Male,29,26_to_39,Person
725,Motorcycle rider,Male,19,17_to_25,Person
726,Motorcycle rider,Male,28,26_to_39,Person
727,Passenger,Male,68,65_to_74,Person
728,Driver,Male,86,75_or_older,Person
729,Passenger,Female,75,75_or_older,Person
730,Passenger,Male,15,0_to_16,Person
731,Driver,Male,67,65_to_74,Person
732,Driver,Male,91,75_or_older,Person
733,Motorcycle rider,Male,40,40_to_64,Person
734,Driver,Male,79,75_or_older,Person
735,Driver,Female,70,65_to_74,Person
736,Driver,Male,71,65_to_74,Person
737,Passenger,Male,3,0_to_16,Person
738,Driver,Male,24,17_to_25,Person
739,Pedestrian,Female,45,40_to_64,Person
740,Driver,Male,56,40_to_64,Person
741,Motorcycle rider,Male,49,40_to_64,Person
742,Driver,Female,27,26_to_39,Person
743,Driver,Male,77,75_or_older,Person
744,Driver,Male,56,40_to_64,Person
745,Driver,Male,83,75_or_older,Person
746,Driver,Male,74,65_to_74,Person
747,Passenger,Female,21,17_to_25,Person
748,Driver,Male,76,75_or_older,Person
749,Pedestrian,Female,29,26_to_39,Person
750,Pedestrian,Female,18,17_to_25,Person
751,Passenger,Female,21,17_to_25,Person
752,Motorcycle rider,Male,59,40_to_64,Person
753,Pedestrian,Male,76,75_or_older,Person
754,Driver,Male,54,40_to_64,Person
755,Driver,Male,50,40_to_64,Person
756,Driver,Male,62,40_to_64,Person
757,Driver,Male,53,40_to_64,Person
758,Driver,Female,20,17_to_25,Person
759,Pedestrian,Male,21,17_to_25,Person
760,Motorcycle rider,Male,21,17_to_25,Person
761,Driver,Male,59,40_to_64,Person
762,Pedal cyclist,Male,66,65_to_74,Person
763,Driver,Male,62,40_to_64,Person
764,Motorcycle rider,Male,35,26_to_39,Person
765,Pedal cyclist,Male,15,0_to_16,Person
766,Motorcycle rider,Male,25,17_to_25,Person
767,Passenger,Female,57,40_to_64,Person
768,Driver,Male,32,26_to_39,Person
769,Motorcycle rider,Male,58,40_to_64,Person
770,Driver,Male,54,40_to_64,Person
771,Driver,Male,30,26_to_39,Person
772,Motorcycle rider,Male,34,26_to_39,Person
773,Motorcycle rider,Female,34,26_to_39,Person
774,Pedestrian,Female,83,75_or_older,Person
775,Driver,Female,55,40_to_64,Person
776,Passenger,Male,17,17_to_25,Person
777,Pedestrian,Male,28,26_to_39,Person
778,Motorcycle rider,Male,73,65_to_74,Person
779,Driver,Male,67,65_to_74,Person
780,Motorcycle rider,Male,57,40_to_64,Person
781,Passenger,Female,24,17_to_25,Person
782,Motorcycle rider,Male,43,40_to_64,Person
783,Driver,Male,62,40_to_64,Person
784,Passenger,Female,54,40_to_64,Person
785,Motorcycle rider,Male,32,26_to_39,Person
786,Motorcycle rider,Male,20,17_to_25,Person
787,Pedestrian,Male,35,26_to_39,Person
788,Driver,Female,39,26_to_39,Person
789,Driver,Male,45,40_to_64,Person
790,Driver,Male,29,26_to_39,Person
791,Motorcycle rider,Male,49,40_to_64,Person
792,Pedestrian,Male,72,65_to_74,Person
793,Pedestrian,Male,42,40_to_64,Person
794,Pedestrian,Female,76,75_or_older,Person
795,Motorcycle rider,Male,68,65_to_74,Person
796,Motorcycle rider,Male,77,75_or_older,Person
797,Driver,Female,69,65_to_74,Person
798,Driver,Male,84,75_or_older,Person
799,Motorcycle rider,Male,20,17_to_25,Person
800,Passenger,Male,84,75_or_older,Person
801,Driver,Male,70,65_to_74,Person
802,Motorcycle rider,Female,41,40_to_64,Person
803,Driver,Male,56,40_to_64,Person
804,Driver,Male,20,17_to_25,Person
805,Passenger,Female,20,17_to_25,Person
806,Pedestrian,Male,17,17_to_25,Person
807,Pedestrian,Male,80,75_or_older,Person
808,Driver,Male,21,17_to_25,Person
809,Driver,Male,34,26_to_39,Person
810,Driver,Male,19,17_to_25,Person
811,Pedal cyclist,Male,49,40_to_64,Person
812,Driver,Male,53,40_to_64,Person
813,Driver,Female,33,26_to_39,Person
814,Driver,Male,62,40_to_64,Person
815,Pedestrian,Male,31,26_to_39,Person
816,Pedestrian,Male,73,65_to_74,Person
817,Driver,Male,21,17_to_25,Person
818,Pedestrian,Male,20,17_to_25,Person
819,Pedal cyclist,Female,36,26_to_39,Person
820,Pedestrian,Male,51,40_to_64,Person
821,Driver,Male,42,40_to_64,Person
822,Pedestrian,Male,64,40_to_64,Person
823,Passenger,Female,23,17_to_25,Person
824,Passenger,Female,19,17_to_25,Person
825,Driver,Male,73,65_to_74,Person
826,Driver,Male,19,17_to_25,Person
827,Motorcycle rider,Male,42,40_to_64,Person
828,Pedestrian,Male,87,75_or_older,Person
829,Motorcycle rider,Male,60,40_to_64,Person
830,Driver,Male,91,75_or_older,Person
831,Passenger,Male,43,40_to_64,Person
832,Driver,Female,47,40_to_64,Person
833,Pedestrian,Male,62,40_to_64,Person
834,Pedestrian,Male,12,0_to_16,Person
835,Driver,Male,82,75_or_older,Person
836,Motorcycle rider,Male,18,17_to_25,Person
837,Motorcycle rider,Male,19,17_to_25,Person
838,Passenger,Female,47,40_to_64,Person
839,Driver,Male,29,26_to_39,Person
840,Motorcycle rider,Male,27,26_to_39,Person
841,Passenger,Female,70,65_to_74,Person
842,Driver,Female,40,40_to_64,Person
843,Pedal cyclist,Male,76,75_or_older,Person
844,Driver,Male,69,65_to_74,Person
845,Motorcycle rider,Male,20,17_to_25,Person
846,Driver,Female,31,26_to_39,Person
847,Driver,Male,83,75_or_older,Person
848,Driver,Male,19,17_to_25,Person
849,Passenger,Female,34,26_to_39,Person
850,Driver,Male,32,26_to_39,Person
851,Pedal cyclist,Female,30,26_to_39,Person
852,Passenger,Male,42,40_to_64,Person
853,Driver,Male,36,26_to_39,Person
854,Passenger,Male,50,40_to_64,Person
855,Passenger,Female,24,17_to_25,Person
856,Motorcycle rider,Male,37,26_to_39,Person
857,Driver,Male,28,26_to_39,Person
858,Pedal cyclist,Male,58,40_to_64,Person
859,Motorcycle rider,Male,54,40_to_64,Person
860,Motorcycle rider,Male,46,40_to_64,Person
861,Motorcycle rider,Male,56,40_to_64,Person
862,Motorcycle rider,Male,61,40_to_64,Person
863,Motorcycle rider,Male,78,75_or_older,Person
864,Motorcycle rider,Female,53,40_to_64,Person
865,Driver,Male,27,26_to_39,Person
866,Passenger,Female,27,26_to_39,Person
867,Driver,Male,41,40_to_64,Person
868,Motorcycle rider,Male,19,17_to_25,Person
869,Pedestrian,Male,27,26_to_39,Person
870,Driver,Male,48,40_to_64,Person
871,Driver,Male,32,26_to_39,Person
872,Motorcycle rider,Male,63,40_to_64,Person
873,Driver,Male,66,65_to_74,Person
874,Motorcycle rider,Male,32,26_to_39,Person
875,Motorcycle rider,Male,69,65_to_74,Person
876,Pedestrian,Female,93,75_or_older,Person
877,Passenger,Male,30,26_to_39,Person
878,Motorcycle rider,Male,72,65_to_74,Person
879,Motorcycle rider,Male,48,40_to_64,Person
880,Motorcycle rider,Male,42,40_to_64,Person
881,Driver,Male,51,40_to_64,Person
882,Motorcycle rider,Male,27,26_to_39,Person
883,Driver,Female,28,26_to_39,Person
884,Driver,Female,72,65_to_74,Person
885,Motorcycle rider,Male,20,17_to_25,Person
886,Motorcycle rider,Male,61,40_to_64,Person
887,Driver,Male,43,40_to_64,Person
888,Passenger,Female,16,0_to_16,Person
889,Driver,Female,39,26_to_39,Person
890,Motorcycle rider,Male,37,26_to_39,Person
891,Motorcycle rider,Male,31,26_to_39,Person
892,Pedestrian,Female,55,40_to_64,Person
893,Driver,Male,51,40_to_64,Person
894,Driver,Female,42,40_to_64,Person
895,Driver,Male,29,26_to_39,Person
896,Driver,Male,36,26_to_39,Person
897,Motorcycle rider,Male,35,26_to_39,Person
898,Passenger,Female,15,0_to_16,Person
899,Driver,Male,64,40_to_64,Person
900,Motorcycle rider,Male,38,26_to_39,Person
901,Driver,Male,54,40_to_64,Person
902,Pedestrian,Female,3,0_to_16,Person
903,Driver,Female,32,26_to_39,Person
904,Driver,Male,17,17_to_25,Person
905,Driver,Female,21,17_to_25,Person
906,Driver,Male,38,26_to_39,Person
907,Motorcycle rider,Male,24,17_to_25,Person
908,Driver,Female,47,40_to_64,Person
909,Driver,Male,55,40_to_64,Person
910,Passenger,Male,58,40_to_64,Person
911,Driver,Female,56,40_to_64,Person
912,Passenger,Male,9,0_to_16,Person
913,Motorcycle rider,Male,23,17_to_25,Person
914,Pedestrian,Female,1,0_to_16,Person
915,Driver,Male,26,26_to_39,Person
916,Passenger,Female,79,75_or_older,Person
917,Pedestrian,Male,32,26_to_39,Person
918,Motorcycle rider,Male,19,17_to_25,Person
919,Pedestrian,Male,30,26_to_39,Person
920,Driver,Male,46,40_to_64,Person
921,Driver,Male,76,75_or_older,Person
922,Driver,Male,31,26_to_39,Person
923,Driver,Male,29,26_to_39,Person
924,Passenger,Female,50,40_to_64,Person
925,Driver,Male,71,65_to_74,Person
926,Motorcycle rider,Male,41,40_to_64,Person
927,Passenger,Male,17,17_to_25,Person
928,Passenger,Male,17,17_to_25,Person
929,Pedestrian,Male,16,0_to_16,Person
930,Passenger,Female,81,75_or_older,Person
931,Motorcycle rider,Male,59,40_to_64,Person
932,Motorcycle rider,Male,30,26_to_39,Person
933,Driver,Male,32,26_to_39,Person
934,Driver,Male,21,17_to_25,Person
935,Passenger,Female,90,75_or_older,Person
936,Driver,Male,29,26_to_39,Person
937,Pedestrian,Female,63,40_to_64,Person
938,Driver,Female,51,40_to_64,Person
939,Passenger,Female,26,26_to_39,Person
940,Passenger,Male,11,0_to_16,Person
941,Motorcycle rider,Male,20,17_to_25,Person
942,Driver,Female,19,17_to_25,Person
943,Driver,Female,70,65_to_74,Person
944,Driver,Male,33,26_to_39,Person
945,Motorcycle pillion passenger,Female,23,17_to_25,Person
946,Driver,Male,41,40_to_64,Person
947,Motorcycle rider,Male,38,26_to_39,Person
948,Motorcycle rider,Male,66,65_to_74,Person
949,Motorcycle rider,Male,37,26_to_39,Person
950,Driver,Male,52,40_to_64,Person
951,Pedestrian,Female,69,65_to_74,Person
952,Driver,Male,22,17_to_25,Person
953,Driver,Male,61,40_to_64,Person
954,Pedestrian,Male,80,75_or_older,Person
955,Motorcycle rider,Male,52,40_to_64,Person
956,Driver,Male,83,75_or_older,Person
957,Driver,Male,62,40_to_64,Person
958,Driver,Female,65,65_to_74,Person
959,Passenger,Male,43,40_to_64,Person
960,Driver,Male,37,26_to_39,Person
961,Driver,Male,54,40_to_64,Person
962,Driver,Male,88,75_or_older,Person
963,Driver,Female,80,75_or_older,Person
964,Driver,Male,88,75_or_older,Person
965,Driver,Male,29,26_to_39,Person
966,Driver,Male,20,17_to_25,Person
967,Driver,Male,74,65_to_74,Person
968,Pedal cyclist,Male,64,40_to_64,Person
969,Driver,Female,90,75_or_older,Person
970,Driver,Male,87,75_or_older,Person
971,Pedestrian,Male,91,75_or_older,Person
972,Pedestrian,Male,65,65_to_74,Person
973,Motorcycle rider,Male,27,26_to_39,Person
974,Driver,Male,65,65_to_74,Person
975,Driver,Female,19,17_to_25,Person
976,Motorcycle rider,Male,61,40_to_64,Person
977,Driver,Male,48,40_to_64,Person
978,Passenger,Female,12,0_to_16,Person
979,Pedestrian,Female,49,40_to_64,Person
980,Driver,Male,70,65_to_74,Person
981,Driver,Male,22,17_to_25,Person
982,Passenger,Male,19,17_to_25,Person
983,Motorcycle rider,Male,37,26_to_39,Person
984,Pedestrian,Male,37,26_to_39,Person
985,Motorcycle rider,Male,43,40_to_64,Person
986,Motorcycle rider,Male,42,40_to_64,Person
987,Driver,Male,74,65_to_74,Person
988,Motorcycle rider,Male,77,75_or_older,Person
989,Passenger,Female,11,0_to_16,Person
990,Driver,Male,49,40_to_64,Person
991,Driver,Male,42,40_to_64,Person
992,Driver,Female,51,40_to_64,Person
993,Pedestrian,Female,43,40_to_64,Person
994,Driver,Male,63,40_to_64,Person
995,Driver,Male,27,26_to_39,Person
996,Passenger,Female,48,40_to_64,Person
997,Driver,Male,28,26_to_39,Person
998,Driver,Male,18,17_to_25,Person
999,Driver,Male,48,40_to_64,Person
1000,Driver,Male,56,40_to_64,Person
1001,Pedestrian,Male,64,40_to_64,Person
1002,Driver,Male,59,40_to_64,Person
1003,Driver,Male,30,26_to_39,Person
1004,Passenger,Male,29,26_to_39,Person
1005,Driver,Male,67,65_to_74,Person
1006,Passenger,Female,80,75_or_older,Person
1007,Driver,Male,59,40_to_64,Person
1008,Driver,Female,25,17_to_25,Person
1009,Driver,Male,31,26_to_39,Person
1010,Driver,Male,26,26_to_39,Person
1011,Motorcycle rider,Male,27,26_to_39,Person
1012,Motorcycle rider,Male,26,26_to_39,Person
1013,Motorcycle rider,Male,55,40_to_64,Person
1014,Driver,Male,40,40_to_64,Person
1015,Passenger,Female,38,26_to_39,Person
1016,Driver,Male,49,40_to_64,Person
1017,Driver,Male,41,40_to_64,Person
1018,Driver,Male,44,40_to_64,Person
1019,Motorcycle rider,Male,17,17_to_25,Person
1020,Passenger,Male,24,17_to_25,Person
1021,Driver,Male,29,26_to_39,Person
1022,Motorcycle rider,Male,31,26_to_39,Person
1023,Passenger,Female,89,75_or_older,Person
1024,Driver,Male,41,40_to_64,Person
1025,Driver,Male,20,17_to_25,Person
1026,Driver,Male,71,65_to_74,Person
1027,Pedestrian,Female,32,26_to_39,Person
1028,Passenger,Female,18,17_to_25,Person
1029,Driver,Male,18,17_to_25,Person
1030,Passenger,Male,23,17_to_25,Person
1031,Passenger,Male,84,75_or_older,Person
1032,Driver,Male,58,40_to_64,Person
1033,Motorcycle rider,Male,65,65_to_74,Person
1034,Pedestrian,Female,92,75_or_older,Person
1035,Passenger,Male,57,40_to_64,Person
1036,Driver,Male,48,40_to_64,Person
1037,Pedestrian,Male,2,0_to_16,Person
1038,Driver,Male,87,75_or_older,Person
1039,Motorcycle rider,Male,37,26_to_39,Person
1040,Motorcycle rider,Male,73,65_to_74,Person
1041,Passenger,Male,16,0_to_16,Person
1042,Driver,Male,35,26_to_39,Person
1043,Motorcycle rider,Male,24,17_to_25,Person
1044,Pedestrian,Male,79,75_or_older,Person
1045,Driver,Female,20,17_to_25,Person
1046,Driver,Female,38,26_to_39,Person
1047,Driver,Male,32,26_to_39,Person
1048,Motorcycle rider,Male,65,65_to_74,Person
1049,Motorcycle rider,Male,55,40_to_64,Person
1050,Motorcycle rider,Male,85,75_or_older,Person
1051,Motorcycle rider,Male,39,26_to_39,Person
1052,Motorcycle rider,Male,47,40_to_64,Person
1053,Driver,Male,75,75_or_older,Person
1054,Driver,Female,85,75_or_older,Person
1055,Driver,Male,73,65_to_74,Person
1056,Passenger,Male,18,17_to_25,Person
1057,Motorcycle rider,Male,23,17_to_25,Person
1058,Driver,Female,41,40_to_64,Person
1059,Driver,Male,31,26_to_39,Person
1060,Motorcycle rider,Male,77,75_or_older,Person
1061,Driver,Male,84,75_or_older,Person
1062,Driver,Female,54,40_to_64,Person
1063,Passenger,Female,62,40_to_64,Person
1064,Pedestrian,Male,72,65_to_74,Person
1065,Passenger,Male,21,17_to_25,Person
1066,Driver,Male,24,17_to_25,Person
1067,Driver,Male,70,65_to_74,Person
1068,Driver,Male,70,65_to_74,Person
1069,Passenger,Male,27,26_to_39,Person
1070,Passenger,Female,25,17_to_25,Person
1071,Passenger,Female,24,17_to_25,Person
1072,Pedal cyclist,Male,53,40_to_64,Person
1073,Driver,Male,62,40_to_64,Person
1074,Driver,Male,30,26_to_39,Person
1075,Pedestrian,Male,7,0_to_16,Person
1076,Motorcycle rider,Male,52,40_to_64,Person
1077,Motorcycle rider,Male,37,26_to_39,Person
1078,Driver,Male,25,17_to_25,Person
1079,Motorcycle rider,Male,36,26_to_39,Person
1080,Passenger,Male,26,26_to_39,Person
1081,Passenger,Male,19,17_to_25,Person
1082,Passenger,Female,85,75_or_older,Person
1083,Driver,Male,57,40_to_64,Person
1084,Driver,Female,67,65_to_74,Person
1085,Driver,Male,61,40_to_64,Person
1086,Pedestrian,Male,18,17_to_25,Person
1087,Pedestrian,Male,66,65_to_74,Person
1088,Driver,Female,62,40_to_64,Person
1089,Motorcycle rider,Male,24,17_to_25,Person
1090,Passenger,Male,14,0_to_16,Person
1091,Passenger,Male,14,0_to_16,Person
1092,Driver,Male,40,40_to_64,Person
1093,Driver,Male,30,26_to_39,Person
1094,Pedestrian,Male,63,40_to_64,Person
1095,Motorcycle rider,Male,31,26_to_39,Person
1096,Driver,Male,39,26_to_39,Person
1097,Pedestrian,Male,85,75_or_older,Person
1098,Driver,Male,35,26_to_39,Person
1099,Driver,Female,19,17_to_25,Person
1100,Passenger,Male,14,0_to_16,Person
1101,Driver,Male,15,0_to_16,Person
1102,Motorcycle rider,Male,54,40_to_64,Person
1103,Passenger,Female,65,65_to_74,Person
1104,Driver,Male,77,75_or_older,Person
1105,Motorcycle rider,Female,65,65_to_74,Person
1106,Pedestrian,Female,83,75_or_older,Person
1107,Motorcycle rider,Male,32,26_to_39,Person
1108,Passenger,Male,38,26_to_39,Person
1109,Passenger,Male,25,17_to_25,Person
1110,Pedestrian,Male,62,40_to_64,Person
1111,Motorcycle rider,Male,62,40_to_64,Person
1112,Motorcycle rider,Male,82,75_or_older,Person
1113,Motorcycle rider,Male,58,40_to_64,Person
1114,Pedal cyclist,Male,37,26_to_39,Person
1115,Motorcycle rider,Male,45,40_to_64,Person
1116,Driver,Female,30,26_to_39,Person
1117,Driver,Male,24,17_to_25,Person
1118,Driver,Male,26,26_to_39,Person
1119,Driver,Male,60,40_to_64,Person
1120,Passenger,Female,20,17_to_25,Person
1121,Driver,Male,39,26_to_39,Person
1122,Driver,Male,57,40_to_64,Person
1123,Driver,Male,49,40_to_64,Person
1124,Driver,Male,28,26_to_39,Person
1125,Driver,Male,69,65_to_74,Person
1126,Driver,Male,55,40_to_64,Person
1127,Driver,Male,69,65_to_74,Person
1128,Driver,Male,47,40_to_64,Person
1129,Motorcycle rider,Male,34,26_to_39,Person
1130,Driver,Male,18,17_to_25,Person
1131,Motorcycle rider,Male,75,75_or_older,Person
1132,Driver,Male,73,65_to_74,Person
1133,Pedestrian,Female,70,65_to_74,Person
1134,Pedestrian,Male,65,65_to_74,Person
1135,Driver,Male,49,40_to_64,Person
1136,Driver,Male,19,17_to_25,Person
1137,Driver,Male,20,17_to_25,Person
1138,Passenger,Male,38,26_to_39,Person
1139,Driver,Female,46,40_to_64,Person
1140,Passenger,Male,25,17_to_25,Person
1141,Driver,Male,51,40_to_64,Person
1142,Driver,Male,25,17_to_25,Person
1143,Driver,Male,22,17_to_25,Person
1144,Motorcycle rider,Male,45,40_to_64,Person
1145,Motorcycle rider,Male,32,26_to_39,Person
